,Prec,Qobs,Temp,Evap
2004-10-01,0.0,0.45899999999999996,3.7,0.4
2004-10-02,0.381,0.4467100000000001,5.6,0.4
2004-10-03,0.0,0.43585,6.5,0.4
2004-10-04,0.381,0.42153,6.1,0.4
2004-10-05,0.0,0.42457,6.7,0.4
2004-10-06,0.381,0.41431,6.8,0.4
2004-10-07,0.381,0.42258,6.4,0.4
2004-10-08,0.508,0.42133000000000004,5.4,0.4
2004-10-09,3.556,0.4598600000000001,7.3,0.4
2004-10-10,0.0,0.44128,3.6,0.4
2004-10-11,0.381,0.44448000000000004,3.5,0.4
2004-10-12,0.0,0.4366,6.1,0.4
2004-10-13,0.0,0.44638999999999995,6.0,0.4
2004-10-14,0.762,0.44136000000000003,8.1,0.4
2004-10-15,1.524,0.39702,6.5,0.4
2004-10-16,5.587999999999999,0.40131,6.2,0.4
2004-10-17,12.573,0.43765,-3.2,0.4
2004-10-18,2.286,0.47235,-3.3,0.4
2004-10-19,0.0,0.51736,-0.6,0.4
2004-10-20,1.651,0.5457,-1.1,0.4
2004-10-21,2.667,0.5777,0.3,0.4
2004-10-22,7.747000000000001,0.59059,-1.6,0.4
2004-10-23,1.905,0.57696,-0.8,0.4
2004-10-24,1.524,0.58262,-2.9,0.4
2004-10-25,0.0,0.56377,-1.9,0.4
2004-10-26,0.0,0.5441,-2.4,0.4
2004-10-27,0.0,0.51131,-0.8,0.4
2004-10-28,0.0,0.50241,-1.5,0.4
2004-10-29,0.254,0.48012,-1.5,0.4
2004-10-30,1.524,0.47258999999999995,0.3,0.4
2004-10-31,2.032,0.46571999999999997,-2.2,0.4
2004-11-01,0.381,0.53356,-4.6,0.2
2004-11-02,9.525,0.58941,-1.4,0.2
2004-11-03,0.0,0.5956600000000001,-1.2,0.2
2004-11-04,0.0,0.5989399999999999,-3.9,0.2
2004-11-05,0.381,0.6019,-3.0,0.2
2004-11-06,0.0,0.6119399999999999,-2.0,0.2
2004-11-07,0.0,0.59418,-0.1,0.2
2004-11-08,0.0,0.60596,0.5,0.2
2004-11-09,0.0,0.5487,-0.8,0.2
2004-11-10,0.0,0.56287,0.0,0.2
2004-11-11,0.0,0.5353100000000001,-0.9,0.2
2004-11-12,0.254,0.5230199999999999,-1.2,0.2
2004-11-13,0.0,0.51939,-8.3,0.2
2004-11-14,0.0,0.51771,-3.1,0.2
2004-11-15,6.985,0.52103,-1.8,0.2
2004-11-16,0.0,0.48949,0.4,0.2
2004-11-17,4.064,0.49862,-0.3,0.2
2004-11-18,0.381,0.48754,-0.7,0.2
2004-11-19,1.143,0.4912,-2.0,0.2
2004-11-20,0.0,0.47317,-5.5,0.2
2004-11-21,0.381,0.44698000000000004,-4.5,0.2
2004-11-22,0.381,0.4653600000000001,-3.6,0.2
2004-11-23,6.731,0.45588,-4.4,0.2
2004-11-24,1.778,0.45803,-2.4,0.2
2004-11-25,0.762,0.49062,1.1,0.2
2004-11-26,1.3969999999999998,0.53383,-3.0,0.2
2004-11-27,0.0,0.561,-4.7,0.2
2004-11-28,0.0,0.5766899999999999,-7.7,0.2
2004-11-29,0.508,0.54261,-6.8,0.2
2004-11-30,2.4130000000000003,0.5120100000000001,-7.4,0.2
2004-12-01,0.381,0.48754,-5.9,0.3
2004-12-02,0.381,0.51744,-5.7,0.3
2004-12-03,0.381,0.5202100000000001,-5.9,0.3
2004-12-04,1.016,0.4994,-3.9,0.3
2004-12-05,1.27,0.50358,-4.1,0.3
2004-12-06,3.302,0.51345,-5.7,0.3
2004-12-07,9.398,0.48963999999999996,-8.4,0.3
2004-12-08,8.89,0.51576,-3.2,0.3
2004-12-09,10.287,0.5042399999999999,-3.0,0.3
2004-12-10,2.54,0.53574,-2.4,0.3
2004-12-11,1.905,0.60249,0.3,0.3
2004-12-12,0.0,0.70503,-7.6,0.3
2004-12-13,2.286,0.8201799999999999,-10.4,0.3
2004-12-14,0.508,0.93889,-6.4,0.3
2004-12-15,0.381,0.9139,-1.7,0.3
2004-12-16,0.254,0.8790899999999999,-3.0,0.3
2004-12-17,0.381,0.85188,-3.2,0.3
2004-12-18,0.381,0.79063,-4.3,0.3
2004-12-19,0.762,0.77678,-1.9,0.3
2004-12-20,0.381,0.7296600000000001,-4.3,0.3
2004-12-21,0.381,0.72213,-6.3,0.3
2004-12-22,0.0,0.6806399999999999,-11.1,0.3
2004-12-23,0.762,0.66104,-16.3,0.3
2004-12-24,1.016,0.62111,-7.4,0.3
2004-12-25,0.0,0.61752,-4.8,0.3
2004-12-26,0.0,0.57755,-5.6,0.3
2004-12-27,0.381,0.60144,-14.2,0.3
2004-12-28,0.254,0.5786,-13.6,0.3
2004-12-29,4.3180000000000005,0.5807100000000001,-8.1,0.3
2004-12-30,0.254,0.5491699999999999,-8.0,0.3
2004-12-31,0.0,0.53566,-18.0,0.3
2005-01-01,1.524,0.5035,-22.3,0.6
2005-01-02,1.016,0.48617,-20.6,0.6
2005-01-03,0.0,0.4417100000000001,-18.0,0.6
2005-01-04,0.0,0.41029,-16.8,0.6
2005-01-05,0.254,0.35045,-19.4,0.6
2005-01-06,5.968999999999999,0.36200000000000004,-14.4,0.6
2005-01-07,3.81,0.35298,-15.6,0.6
2005-01-08,1.016,0.37785,-19.1,0.6
2005-01-09,3.4290000000000003,0.33565,-20.0,0.6
2005-01-10,1.27,0.34112,-17.9,0.6
2005-01-11,0.0,0.35736,-18.1,0.6
2005-01-12,1.905,0.36512,-12.2,0.6
2005-01-13,0.762,0.39237,-26.1,0.6
2005-01-14,0.0,0.35020999999999997,-29.1,0.6
2005-01-15,5.461,0.34256,-35.4,0.6
2005-01-16,2.54,0.31532,-19.0,0.6
2005-01-17,7.747000000000001,0.32281,-8.5,0.6
2005-01-18,3.175,0.39803,-1.3,0.6
2005-01-19,0.0,0.49733,1.1,0.6
2005-01-20,0.0,0.67689,1.2,0.6
2005-01-21,0.381,0.8437600000000001,0.0,0.6
2005-01-22,0.254,1.018,-0.3,0.6
2005-01-23,0.0,1.1535,1.3,0.6
2005-01-24,0.0,1.1958,1.0,0.6
2005-01-25,0.0,1.1627,0.0,0.6
2005-01-26,1.016,1.1192,-0.5,0.6
2005-01-27,1.016,1.0746,-0.2,0.6
2005-01-28,0.254,1.0489,-0.2,0.6
2005-01-29,0.0,0.97382,-1.1,0.6
2005-01-30,0.0,0.9648,-1.0,0.6
2005-01-31,0.381,0.90309,-1.1,0.6
2005-02-01,0.0,0.85067,-1.8,1.9
2005-02-02,0.0,0.81257,-1.9,1.9
2005-02-03,0.0,0.7538600000000001,-0.8,1.9
2005-02-04,0.762,0.75855,-0.2,1.9
2005-02-05,1.524,0.74524,-3.3,1.9
2005-02-06,0.0,0.71257,-6.6,1.9
2005-02-07,0.381,0.7024600000000001,-9.6,1.9
2005-02-08,0.381,0.65995,-8.3,1.9
2005-02-09,0.0,0.60788,-7.4,1.9
2005-02-10,0.381,0.62556,-5.9,1.9
2005-02-11,0.0,0.6026100000000001,-11.2,1.9
2005-02-12,0.254,0.5557300000000001,-4.6,1.9
2005-02-13,0.762,0.5606899999999999,-2.1,1.9
2005-02-14,1.143,0.53918,-6.7,1.9
2005-02-15,0.381,0.54093,-10.3,1.9
2005-02-16,0.0,0.49913,-16.5,1.9
2005-02-17,0.0,0.4791,-8.1,1.9
2005-02-18,0.0,0.4572100000000001,-11.4,1.9
2005-02-19,0.0,0.44265,-10.8,1.9
2005-02-20,0.0,0.43593000000000004,-11.7,1.9
2005-02-21,0.0,0.44085,-9.6,1.9
2005-02-22,0.0,0.44913000000000003,-11.8,1.9
2005-02-23,0.381,0.4419,-12.9,1.9
2005-02-24,0.0,0.42823999999999995,-6.8,1.9
2005-02-25,0.0,0.42758,-5.6,1.9
2005-02-26,0.0,0.40435,-3.7,1.9
2005-02-27,0.762,0.41294,-4.0,1.9
2005-02-28,0.381,0.4099,-3.4,1.9
2005-03-01,0.0,0.40705,-0.3,2.4
2005-03-02,0.0,0.4172,0.3,2.4
2005-03-03,0.0,0.42813,-1.0,2.4
2005-03-04,0.0,0.4332,-0.5,2.4
2005-03-05,0.0,0.43827,0.6,2.4
2005-03-06,0.0,0.41966000000000003,1.4,2.4
2005-03-07,0.381,0.44952,-0.8,2.4
2005-03-08,0.0,0.4265600000000001,0.5,2.4
2005-03-09,0.0,0.4638,2.8,2.4
2005-03-10,0.0,0.48348,0.4,2.4
2005-03-11,1.524,0.49085,1.3,2.4
2005-03-12,2.286,0.5018600000000001,-0.2,2.4
2005-03-13,1.524,0.5366,-2.3,2.4
2005-03-14,0.762,0.53492,-4.1,2.4
2005-03-15,0.762,0.56166,-3.4,2.4
2005-03-16,5.968999999999999,0.58391,-2.2,2.4
2005-03-17,1.524,0.56697,-5.4,2.4
2005-03-18,1.016,0.57072,-9.7,2.4
2005-03-19,6.730999999999999,0.59706,-11.3,2.4
2005-03-20,1.905,0.56392,-8.2,2.4
2005-03-21,0.0,0.57411,-2.9,2.4
2005-03-22,2.032,0.55955,-6.4,2.4
2005-03-23,1.143,0.5323100000000001,-9.8,2.4
2005-03-24,0.381,0.51072,-9.8,2.4
2005-03-25,5.334,0.51474,-9.9,2.4
2005-03-26,17.145,0.5321899999999999,-3.4,2.4
2005-03-27,19.558000000000003,0.65257,-1.2,2.4
2005-03-28,1.016,0.7740100000000001,0.4,2.4
2005-03-29,4.191,0.83435,-2.2,2.4
2005-03-30,1.143,0.89431,-1.7,2.4
2005-03-31,2.286,0.90781,-7.8,2.4
2005-04-01,1.524,0.8522700000000001,-1.7,1.8
2005-04-02,0.508,0.8043399999999999,-2.1,1.8
2005-04-03,9.144,0.7612399999999999,-2.1,1.8
2005-04-04,2.54,0.7521899999999999,-3.6,1.8
2005-04-05,0.0,0.7428600000000001,-0.7,1.8
2005-04-06,0.254,0.7256,1.0,1.8
2005-04-07,0.762,0.73322,4.5,1.8
2005-04-08,0.0,0.77303,1.2,1.8
2005-04-09,0.0,0.80633,-0.8,1.8
2005-04-10,1.016,0.8837700000000001,-0.9,1.8
2005-04-11,0.508,0.9497399999999999,-1.1,1.8
2005-04-12,1.143,0.94455,-2.2,1.8
2005-04-13,2.54,0.92561,-0.7,1.8
2005-04-14,3.048,0.92124,-0.6,1.8
2005-04-15,2.032,0.92105,-1.7,1.8
2005-04-16,0.254,0.91422,2.2,1.8
2005-04-17,1.27,0.9038299999999999,3.2,1.8
2005-04-18,2.6670000000000003,0.8997,-0.7,1.8
2005-04-19,2.286,0.9123399999999999,0.7,1.8
2005-04-20,1.143,0.9337700000000001,2.5,1.8
2005-04-21,1.143,0.9310799999999999,5.3,1.8
2005-04-22,0.0,0.92374,7.1,1.8
2005-04-23,0.762,0.97105,7.1,1.8
2005-04-24,0.0,1.0137,7.8,1.8
2005-04-25,0.0,1.1784,9.4,1.8
2005-04-26,0.381,1.3536,9.9,1.8
2005-04-27,1.143,1.5851,1.2,1.8
2005-04-28,0.762,1.7333,-2.0,1.8
2005-04-29,0.0,1.7259,-2.5,1.8
2005-04-30,0.0,1.6369999999999998,-0.3,1.8
2005-05-01,0.381,1.4383,-0.6,1.4
2005-05-02,2.7939999999999996,1.2962,1.9,1.4
2005-05-03,2.667,1.2095,4.3,1.4
2005-05-04,0.508,1.1598,6.4,1.4
2005-05-05,1.778,1.1414,6.5,1.4
2005-05-06,3.683,1.1949,9.3,1.4
2005-05-07,1.143,1.3108,7.3,1.4
2005-05-08,3.683,1.5361,6.9,1.4
2005-05-09,22.987,1.8092,6.2,1.4
2005-05-10,5.08,1.9843,4.6,1.4
2005-05-11,0.381,2.0244,4.4,1.4
2005-05-12,0.0,2.0653,7.4,1.4
2005-05-13,2.7939999999999996,2.0666,9.9,1.4
2005-05-14,5.207000000000002,2.0537,9.3,1.4
2005-05-15,4.8260000000000005,2.0938,9.7,1.4
2005-05-16,1.905,2.2629,10.2,1.4
2005-05-17,0.0,2.4891,6.2,1.4
2005-05-18,13.716,2.7131,4.0,1.4
2005-05-19,3.048,2.7975,5.8,1.4
2005-05-20,12.827,2.7304,4.5,1.4
2005-05-21,12.192,2.6395,3.2,1.4
2005-05-22,0.0,2.5498,4.3,1.4
2005-05-23,0.508,2.4781,3.4,1.4
2005-05-24,0.0,2.3888,4.5,1.4
2005-05-25,0.0,2.1835,5.6,1.4
2005-05-26,0.0,1.9708,8.4,1.4
2005-05-27,0.0,1.8980000000000001,11.0,1.4
2005-05-28,0.0,1.876,12.7,1.4
2005-05-29,0.0,1.8256,10.7,1.4
2005-05-30,0.0,1.8461,11.3,1.4
2005-05-31,6.604000000000001,1.8733,10.5,1.4
2005-06-01,6.8580000000000005,1.8926,6.4,1.3
2005-06-02,8.254999999999999,1.9145,7.9,1.3
2005-06-03,3.048,2.0879,9.3,1.3
2005-06-04,7.112,2.3562,8.5,1.3
2005-06-05,1.524,2.6624,8.8,1.3
2005-06-06,1.143,2.8525,6.2,1.3
2005-06-07,1.905,2.8708,4.8,1.3
2005-06-08,0.0,2.8480000000000003,4.9,1.3
2005-06-09,1.143,2.7542,5.6,1.3
2005-06-10,0.0,2.6194,8.9,1.3
2005-06-11,0.0,2.3911,8.2,1.3
2005-06-12,2.286,2.286,6.8,1.3
2005-06-13,2.54,2.2104,6.5,1.3
2005-06-14,0.381,2.1614,6.5,1.3
2005-06-15,0.0,2.1176,6.2,1.3
2005-06-16,1.778,2.0998,8.2,1.3
2005-06-17,1.143,2.1637,9.8,1.3
2005-06-18,0.0,1.9887,6.9,1.3
2005-06-19,0.0,2.0082,7.7,1.3
2005-06-20,0.0,2.0087,10.2,1.3
2005-06-21,0.0,1.9118,15.5,1.3
2005-06-22,0.0,1.9354,16.0,1.3
2005-06-23,0.0,1.8268,10.2,1.3
2005-06-24,0.0,1.7795,9.5,1.3
2005-06-25,0.0,1.67,10.6,1.3
2005-06-26,1.651,1.5772,11.0,1.3
2005-06-27,8.89,1.4957,10.6,1.3
2005-06-28,9.144,1.4321,9.1,1.3
2005-06-29,0.381,1.4044,9.7,1.3
2005-06-30,0.0,1.3455,12.0,1.3
2005-07-01,0.0,1.4023,11.6,1.0
2005-07-02,0.0,1.3274,10.6,1.0
2005-07-03,0.0,1.2628,8.5,1.0
2005-07-04,0.0,1.2123,10.6,1.0
2005-07-05,0.381,1.1414,13.1,1.0
2005-07-06,0.0,1.0278,14.4,1.0
2005-07-07,0.0,0.91355,11.3,1.0
2005-07-08,13.716,0.85414,12.0,1.0
2005-07-09,8.89,0.84177,10.6,1.0
2005-07-10,0.889,0.82994,9.1,1.0
2005-07-11,0.0,0.7893100000000001,10.2,1.0
2005-07-12,0.0,0.77198,12.1,1.0
2005-07-13,0.0,0.73954,14.5,1.0
2005-07-14,0.0,0.70086,12.7,1.0
2005-07-15,4.064,0.66662,14.3,1.0
2005-07-16,0.0,0.6370399999999999,12.1,1.0
2005-07-17,0.0,0.6187699999999999,10.7,1.0
2005-07-18,0.0,0.5786,13.7,1.0
2005-07-19,0.0,0.5595899999999999,14.5,1.0
2005-07-20,0.0,0.53371,14.4,1.0
2005-07-21,0.254,0.52552,15.0,1.0
2005-07-22,0.0,0.50705,14.2,1.0
2005-07-23,0.0,0.4643100000000001,13.5,1.0
2005-07-24,0.0,0.45264,12.5,1.0
2005-07-25,0.0,0.4243,12.9,1.0
2005-07-26,0.381,0.39842,12.4,1.0
2005-07-27,0.0,0.39662,14.3,1.0
2005-07-28,0.0,0.38335,16.4,1.0
2005-07-29,0.381,0.36946,16.7,1.0
2005-07-30,0.0,0.36351999999999995,15.3,1.0
2005-07-31,0.0,0.35306,16.6,1.0
2005-08-01,0.0,0.33335,16.7,0.8
2005-08-02,0.0,0.32141,15.1,0.8
2005-08-03,0.0,0.31258,13.0,0.8
2005-08-04,0.0,0.30641999999999997,13.1,0.8
2005-08-05,0.0,0.30680999999999997,15.4,0.8
2005-08-06,0.0,0.26605999999999996,16.1,0.8
2005-08-07,0.0,0.26754,16.9,0.8
2005-08-08,0.0,0.27215,16.5,0.8
2005-08-09,0.0,0.28596,15.6,0.8
2005-08-10,0.0,0.29783000000000004,13.2,0.8
2005-08-11,0.381,0.29955,11.7,0.8
2005-08-12,2.9210000000000003,0.28819,10.3,0.8
2005-08-13,0.381,0.29108,7.5,0.8
2005-08-14,0.0,0.29181999999999997,11.5,0.8
2005-08-15,0.381,0.29373,14.1,0.8
2005-08-16,11.175999999999998,0.2885,15.5,0.8
2005-08-17,1.3969999999999998,0.28354,11.3,0.8
2005-08-18,0.381,0.2835,7.4,0.8
2005-08-19,0.0,0.27051,8.6,0.8
2005-08-20,0.0,0.27808,11.0,0.8
2005-08-21,0.0,0.27905,13.9,0.8
2005-08-22,0.0,0.27675,15.9,0.8
2005-08-23,0.0,0.27297,11.5,0.8
2005-08-24,0.762,0.26395,6.7,0.8
2005-08-25,0.0,0.2609,9.4,0.8
2005-08-26,0.381,0.26231,10.8,0.8
2005-08-27,0.0,0.26079,12.4,0.8
2005-08-28,0.0,0.26391,13.0,0.8
2005-08-29,0.0,0.25536,12.1,0.8
2005-08-30,0.0,0.25372,7.4,0.8
2005-08-31,0.0,0.25321,8.4,0.8
2005-09-01,0.0,0.25411,9.5,0.6
2005-09-02,0.0,0.2618,11.2,0.6
2005-09-03,0.0,0.26325,11.5,0.6
2005-09-04,0.0,0.25606,10.0,0.6
2005-09-05,0.0,0.25072,8.2,0.6
2005-09-06,0.0,0.24411999999999998,7.0,0.6
2005-09-07,0.0,0.23751999999999998,8.8,0.6
2005-09-08,0.0,0.22671,10.7,0.6
2005-09-09,0.381,0.21078000000000002,10.9,0.6
2005-09-10,3.937,0.21406,5.5,0.6
2005-09-11,3.937,0.23194,3.9,0.6
2005-09-12,0.762,0.26165,5.6,0.6
2005-09-13,0.381,0.28909,5.4,0.6
2005-09-14,0.0,0.30045,6.9,0.6
2005-09-15,0.0,0.29533000000000004,5.3,0.6
2005-09-16,0.381,0.28089000000000003,6.4,0.6
2005-09-17,0.0,0.28115999999999997,5.6,0.6
2005-09-18,0.0,0.28713,6.2,0.6
2005-09-19,0.0,0.28873000000000004,7.2,0.6
2005-09-20,0.0,0.28561,6.2,0.6
2005-09-21,0.0,0.29736,4.4,0.6
2005-09-22,0.0,0.29591999999999996,3.3,0.6
2005-09-23,0.381,0.2892,3.6,0.6
2005-09-24,0.0,0.27371,2.8,0.6
2005-09-25,0.381,0.26921999999999996,3.2,0.6
2005-09-26,0.381,0.2693,6.1,0.6
2005-09-27,0.0,0.2677,4.8,0.6
2005-09-28,3.048,0.26543,3.1,0.6
2005-09-29,13.589000000000002,0.26215,6.2,0.6
2005-09-30,12.954,0.27211,8.9,0.6
2005-10-01,1.524,0.31048000000000003,5.4,0.4
2005-10-02,0.381,0.4153600000000001,2.4,0.4
2005-10-03,1.27,0.57271,0.2,0.4
2005-10-04,1.3969999999999998,0.65288,0.3,0.4
2005-10-05,0.0,0.6413300000000001,0.8,0.4
2005-10-06,2.1590000000000003,0.59265,0.6,0.4
2005-10-07,0.381,0.54901,3.9,0.4
2005-10-08,0.0,0.5199699999999999,2.9,0.4
2005-10-09,0.0,0.50455,0.9,0.4
2005-10-10,0.0,0.50373,1.7,0.4
2005-10-11,0.0,0.48686999999999997,3.1,0.4
2005-10-12,2.4130000000000003,0.46474,2.0,0.4
2005-10-13,0.0,0.46345,4.1,0.4
2005-10-14,0.0,0.45307,4.5,0.4
2005-10-15,0.0,0.44378,7.2,0.4
2005-10-16,0.762,0.43703000000000003,5.1,0.4
2005-10-17,0.0,0.41863999999999996,6.5,0.4
2005-10-18,1.016,0.41911000000000004,7.2,0.4
2005-10-19,0.508,0.4275,2.8,0.4
2005-10-20,1.143,0.44475,4.8,0.4
2005-10-21,0.0,0.45216999999999996,3.9,0.4
2005-10-22,0.0,0.46793999999999997,2.4,0.4
2005-10-23,0.0,0.49667,3.0,0.4
2005-10-24,0.0,0.50073,4.0,0.4
2005-10-25,1.016,0.49451999999999996,5.3,0.4
2005-10-26,2.032,0.45411999999999997,5.6,0.4
2005-10-27,1.524,0.45518000000000003,2.3,0.4
2005-10-28,4.953,0.44956,-0.4,0.4
2005-10-29,0.0,0.43055,0.9,0.4
2005-10-30,1.905,0.41548,0.0,0.4
2005-10-31,7.3660000000000005,0.44151,-0.3,0.4
2005-11-01,9.906,0.49886,1.2,0.2
2005-11-02,0.381,0.5382,-0.4,0.2
2005-11-03,9.525,0.55947,-2.2,0.2
2005-11-04,5.587999999999999,0.5788399999999999,-1.2,0.2
2005-11-05,5.461,0.59585,-1.8,0.2
2005-11-06,1.905,0.5928899999999999,-2.1,0.2
2005-11-07,4.8260000000000005,0.5686100000000001,-3.0,0.2
2005-11-08,0.762,0.5371100000000001,-4.0,0.2
2005-11-09,0.762,0.52391,-3.6,0.2
2005-11-10,0.0,0.51107,-2.0,0.2
2005-11-11,3.048,0.4935100000000001,1.3,0.2
2005-11-12,1.143,0.4777,-2.9,0.2
2005-11-13,5.08,0.47633000000000003,-3.6,0.2
2005-11-14,1.143,0.47317,-3.0,0.2
2005-11-15,1.016,0.47501000000000004,-11.3,0.2
2005-11-16,0.762,0.47321,-6.2,0.2
2005-11-17,0.0,0.45716999999999997,-4.2,0.2
2005-11-18,0.0,0.45537,-4.1,0.2
2005-11-19,0.0,0.42477,-2.6,0.2
2005-11-20,0.0,0.41313999999999995,-1.7,0.2
2005-11-21,0.0,0.40791,-1.9,0.2
2005-11-22,0.0,0.40018000000000004,-3.3,0.2
2005-11-23,0.0,0.39229,-3.8,0.2
2005-11-24,0.254,0.38238,-5.3,0.2
2005-11-25,4.953,0.39026,-6.5,0.2
2005-11-26,1.143,0.37051,-2.2,0.2
2005-11-27,2.1590000000000003,0.35996999999999996,-4.3,0.2
2005-11-28,1.016,0.33753,-9.7,0.2
2005-11-29,8.763,0.34342,-10.9,0.2
2005-11-30,1.905,0.33558000000000004,-17.4,0.2
2005-12-01,5.461,0.33019,-20.9,0.3
2005-12-02,2.9210000000000003,0.34935,-16.5,0.3
2005-12-03,0.254,0.3339,-16.1,0.3
2005-12-04,0.381,0.3207,-22.0,0.3
2005-12-05,1.905,0.32914,-14.0,0.3
2005-12-06,0.381,0.31664000000000003,-22.3,0.3
2005-12-07,0.381,0.28307,-30.7,0.3
2005-12-08,0.762,0.26118,-18.4,0.3
2005-12-09,0.0,0.22979000000000002,-13.4,0.3
2005-12-10,0.0,0.2223,-8.4,0.3
2005-12-11,0.381,0.23487,-9.4,0.3
2005-12-12,0.635,0.23456,-14.0,0.3
2005-12-13,0.381,0.25587,-8.0,0.3
2005-12-14,0.0,0.28495,-8.8,0.3
2005-12-15,0.0,0.2835,-18.9,0.3
2005-12-16,0.0,0.27378,-17.8,0.3
2005-12-17,0.0,0.25634,-16.7,0.3
2005-12-18,0.0,0.25606,-21.3,0.3
2005-12-19,1.143,0.24974000000000002,-26.0,0.3
2005-12-20,1.016,0.25899,-7.8,0.3
2005-12-21,11.557,0.29034,-1.0,0.3
2005-12-22,13.589,0.35946,-0.1,0.3
2005-12-23,5.08,0.47871,0.0,0.3
2005-12-24,1.524,0.50393,-0.2,0.3
2005-12-25,2.54,0.53535,0.1,0.3
2005-12-26,6.35,0.56935,0.1,0.3
2005-12-27,13.462,0.59511,-0.3,0.3
2005-12-28,0.762,0.57712,-1.4,0.3
2005-12-29,1.016,0.57294,-2.6,0.3
2005-12-30,11.811,0.56377,-4.6,0.3
2005-12-31,9.906,0.6229399999999999,-1.9,0.3
2006-01-01,1.778,0.60526,-3.9,0.6
2006-01-02,3.556,0.63247,-1.8,0.6
2006-01-03,5.207000000000002,0.5877,-2.5,0.6
2006-01-04,1.143,0.57294,-3.0,0.6
2006-01-05,1.016,0.5667,-4.5,0.6
2006-01-06,7.619999999999999,0.55702,-0.6,0.6
2006-01-07,10.16,0.6200899999999999,0.2,0.6
2006-01-08,0.0,0.6109600000000001,-1.5,0.6
2006-01-09,21.590000000000003,0.67119,-3.7,0.6
2006-01-10,19.939,0.76749,-1.7,0.6
2006-01-11,3.048,0.85141,-0.8,0.6
2006-01-12,6.3500000000000005,0.81487,-3.1,0.6
2006-01-13,11.43,0.8362700000000001,-2.7,0.6
2006-01-14,9.398,0.93245,0.1,0.6
2006-01-15,1.143,0.9787,-2.6,0.6
2006-01-16,6.35,0.9925200000000001,-6.4,0.6
2006-01-17,9.652000000000001,0.99267,-3.6,0.6
2006-01-18,0.0,0.97757,-5.1,0.6
2006-01-19,1.016,0.8990299999999999,-5.8,0.6
2006-01-20,5.207000000000002,0.8930600000000001,-5.9,0.6
2006-01-21,0.762,0.83591,-4.7,0.6
2006-01-22,0.762,0.80894,-6.3,0.6
2006-01-23,0.762,0.74379,-3.7,0.6
2006-01-24,0.0,0.7298600000000001,-1.8,0.6
2006-01-25,0.254,0.70168,-2.1,0.6
2006-01-26,2.1590000000000003,0.66686,-2.8,0.6
2006-01-27,1.143,0.66998,-3.9,0.6
2006-01-28,1.524,0.65359,-5.3,0.6
2006-01-29,8.509,0.6552600000000001,-4.9,0.6
2006-01-30,3.937,0.6801699999999999,-2.7,0.6
2006-01-31,1.143,0.67291,-3.3,0.6
2006-02-01,5.08,0.59863,-3.6,1.9
2006-02-02,7.366,0.58883,-2.6,1.9
2006-02-03,0.0,0.6080300000000001,-5.5,1.9
2006-02-04,2.794,0.61151,-2.0,1.9
2006-02-05,0.762,0.60593,-3.0,1.9
2006-02-06,0.0,0.58012,-4.8,1.9
2006-02-07,0.0,0.56412,-5.1,1.9
2006-02-08,0.381,0.53586,-2.8,1.9
2006-02-09,0.0,0.52883,-7.7,1.9
2006-02-10,0.0,0.49233999999999994,-13.0,1.9
2006-02-11,0.381,0.49378,-14.2,1.9
2006-02-12,1.016,0.47516,-9.3,1.9
2006-02-13,2.4130000000000003,0.45963000000000004,-6.1,1.9
2006-02-14,2.6670000000000003,0.44795,-8.8,1.9
2006-02-15,1.524,0.44054,-15.1,1.9
2006-02-16,0.0,0.4405,-13.6,1.9
2006-02-17,0.0,0.3743,-21.2,1.9
2006-02-18,0.381,0.32765,-26.1,1.9
2006-02-19,0.381,0.30853,-19.0,1.9
2006-02-20,0.0,0.32785,-8.8,1.9
2006-02-21,1.143,0.3921,-8.1,1.9
2006-02-22,2.6670000000000003,0.41321,-5.4,1.9
2006-02-23,4.953,0.4517,-6.1,1.9
2006-02-24,0.762,0.43277,-10.1,1.9
2006-02-25,1.143,0.42976000000000003,-17.7,1.9
2006-02-26,5.588000000000001,0.43288999999999994,-5.3,1.9
2006-02-27,7.4929999999999986,0.47461000000000003,-0.9,1.9
2006-02-28,6.730999999999999,0.53395,-0.7,1.9
2006-03-01,0.0,0.52477,-2.6,2.4
2006-03-02,0.0,0.55186,-5.7,2.4
2006-03-03,0.0,0.59472,-9.1,2.4
2006-03-04,0.381,0.5613100000000001,-9.0,2.4
2006-03-05,0.889,0.57868,-3.1,2.4
2006-03-06,3.4290000000000003,0.58473,-1.2,2.4
2006-03-07,0.0,0.60401,-1.4,2.4
2006-03-08,5.715,0.58645,-3.5,2.4
2006-03-09,0.381,0.57782,-5.8,2.4
2006-03-10,0.254,0.60554,-11.4,2.4
2006-03-11,0.0,0.54238,-12.8,2.4
2006-03-12,0.0,0.51232,-12.4,2.4
2006-03-13,1.143,0.51868,-8.6,2.4
2006-03-14,5.207000000000002,0.4928,-5.0,2.4
2006-03-15,0.0,0.4866,-5.3,2.4
2006-03-16,1.143,0.49515,-3.9,2.4
2006-03-17,4.064,0.49304,-2.4,2.4
2006-03-18,2.286,0.49233999999999994,-2.9,2.4
2006-03-19,0.762,0.48558,-5.8,2.4
2006-03-20,0.0,0.47372,-6.5,2.4
2006-03-21,0.762,0.47563,-4.8,2.4
2006-03-22,1.016,0.4835100000000001,-4.8,2.4
2006-03-23,0.0,0.47008999999999995,-2.0,2.4
2006-03-24,6.096,0.50475,-0.1,2.4
